Date,Ticker,drawdown_90d,fgi
2024-11-10,DOT,0.0,78.0
2024-11-11,DOT,0.0,76.0
2024-11-12,DOT,-0.0704028021015762,80.0
2024-11-13,DOT,-0.11155866900175124,84.0
2024-11-14,DOT,-0.16374781085814355,88.0
2024-11-15,DOT,-0.09614711033274963,80.0
2024-11-16,DOT,0.0,86.0
2024-11-17,DOT,-0.06272680145152922,90.0
2024-11-18,DOT,0.0,83.0
2024-11-19,DOT,-0.03378828229027968,90.0
2024-11-20,DOT,-0.0472703062583222,83.0
2024-11-21,DOT,-0.012982689747004042,82.0
2024-11-22,DOT,0.0,94.0
2024-11-23,DOT,0.0,93.0
2024-11-24,DOT,0.0,80.0
2024-11-25,DOT,-0.06719546742209632,82.0
2024-11-26,DOT,-0.08611898016997166,79.0
2024-11-27,DOT,-0.041813031161473065,75.0
2024-11-28,DOT,-0.023796033994334175,77.0
2024-11-29,DOT,0.0,78.0
2024-11-30,DOT,-0.008974074894748451,84.0
2024-12-01,DOT,0.0,81.0
2024-12-02,DOT,0.0,80.0
2024-12-03,DOT,-0.02307461792028767,76.0
2024-12-04,DOT,0.0,78.0
2024-12-05,DOT,-0.013603500761035073,84.0
2024-12-06,DOT,0.0,72.0
2024-12-07,DOT,-0.007589243886442379,75.0
2024-12-08,DOT,-0.02632811768012748,79.0
2024-12-09,DOT,-0.20659608357537712,78.0
2024-12-10,DOT,-0.21343577251007217,78.0
2024-12-11,DOT,-0.15740653986695397,74.0
2024-12-12,DOT,-0.1510353227771011,83.0
2024-12-13,DOT,-0.14841188044598516,76.0
2024-12-14,DOT,-0.19881945095099784,83.0
2024-12-15,DOT,-0.15412723695305908,80.0
2024-12-16,DOT,-0.1796121053124707,83.0
2024-12-17,DOT,-0.20481589056497704,87.0
2024-12-18,DOT,-0.28052094069146444,81.0
2024-12-19,DOT,-0.3496673849901621,75.0
2024-12-20,DOT,-0.31696805022018176,74.0
2024-12-21,DOT,-0.34666916518317253,73.0
2024-12-22,DOT,-0.3589431275180362,73.0
2024-12-23,DOT,-0.30806708516818143,70.0
2024-12-24,DOT,-0.29242012555045444,73.0
2024-12-25,DOT,-0.2971048439988757,73.0
2024-12-26,DOT,-0.35051063431087787,79.0
2024-12-27,DOT,-0.35257191042818325,74.0
2024-12-28,DOT,-0.333551953527593,72.0
2024-12-29,DOT,-0.35678815703176237,73.0
2024-12-30,DOT,-0.37187295043567886,65.0
2024-12-31,DOT,-0.37758830694275275,64.0
2025-01-01,DOT,-0.3393610044036353,66.0
2025-01-02,DOT,-0.3275555139136138,70.0
2025-01-03,DOT,-0.2734938630188326,74.0
2025-01-04,DOT,-0.2807083294294013,73.0
2025-01-05,DOT,-0.2812704956432118,72.0
2025-01-06,DOT,-0.27218214185327466,76.0
2025-01-07,DOT,-0.34282769605546703,78.0
2025-01-08,DOT,-0.36662606577344703,70.0
2025-01-09,DOT,-0.3854586339361004,69.0
2025-01-10,DOT,-0.3692495081045629,50.0
2025-01-11,DOT,-0.3683125644148787,69.0
2025-01-12,DOT,-0.37861894500140547,62.0
2025-01-13,DOT,-0.40073081607795374,61.0
2025-01-14,DOT,-0.3755270308254474,63.0
2025-01-15,DOT,-0.32867984634123487,70.0
2025-01-16,DOT,-0.33008526187576126,75.0
2025-01-17,DOT,-0.2970111496299072,75.0
2025-01-18,DOT,-0.34011055935538276,77.0
2025-01-19,DOT,-0.4146912770542491,77.0
2025-01-20,DOT,-0.4021362316124801,76.0
2025-01-21,DOT,-0.3795558886910897,76.0
2025-01-22,DOT,-0.395952403260564,84.0
2025-01-23,DOT,-0.40494706268153285,75.0
2025-01-24,DOT,-0.40785158811955396,75.0
2025-01-25,DOT,-0.4075705050126487,75.0
2025-01-26,DOT,-0.42124988288203885,73.0
2025-01-27,DOT,-0.44223742153096596,71.0
2025-01-28,DOT,-0.4707205096973672,72.0
2025-01-29,DOT,-0.4595708797901246,72.0
2025-01-30,DOT,-0.4261219900683969,70.0
2025-01-31,DOT,-0.40775789375058563,76.0
2025-02-01,DOT,-0.44673475124145035,68.0
2025-02-02,DOT,-0.517192916705706,60.0
2025-02-03,DOT,-0.5150379462194322,44.0
2025-02-04,DOT,-0.5557013023517287,72.0
2025-02-05,DOT,-0.5606671039070552,54.0
2025-02-06,DOT,-0.5793122833317718,49.0
2025-02-07,DOT,-0.569661763328024,44.0
2025-02-08,DOT,-0.5554202192448234,44.0
2025-02-09,DOT,-0.5538274149723602,46.0
2025-02-10,DOT,-0.5460507823479809,43.0
2025-02-11,DOT,-0.5494237796308442,47.0
2025-02-12,DOT,-0.5102595334020426,46.0
2025-02-13,DOT,-0.5192541928230113,50.0
2025-02-14,DOT,-0.5156001124332428,48.0
2025-02-15,DOT,-0.5294668790405697,50.0
2025-02-16,DOT,-0.542771479434086,54.0
2025-02-17,DOT,-0.5418345357444018,51.0
2025-02-18,DOT,-0.5531715543895812,47.0
2025-02-19,DOT,-0.5422093132202754,44.0
2025-02-20,DOT,-0.5271245198163591,49.0
2025-02-21,DOT,-0.5258127986508011,55.0
2025-02-22,DOT,-0.5274992972922328,49.0
2025-02-23,DOT,-0.535931790499391,50.0
2025-02-24,DOT,-0.5862456666354352,49.0
2025-02-25,DOT,-0.5652581279865081,25.0
2025-02-26,DOT,-0.5545769699241077,21.0
2025-02-27,DOT,-0.5377119835097911,10.0
2025-02-28,DOT,-0.5585121334207814,16.0
2025-03-01,DOT,-0.5630094631312659,20.0
2025-03-02,DOT,-0.5123208095193479,26.0
2025-03-03,DOT,-0.580905087604235,33.0
2025-03-04,DOT,-0.5943033823667198,15.0
2025-03-05,DOT,-0.5759392860489084,20.0
2025-03-06,DOT,-0.5816654078549849,25.0
2025-03-07,DOT,-0.5753464203233256,34.0
2025-03-08,DOT,-0.5281109032896909,28.0
2025-03-09,DOT,-0.5578171415997359,27.0
2025-03-10,DOT,-0.5744306304323907,20.0
2025-03-11,DOT,-0.5552866101881395,24.0
2025-03-12,DOT,-0.5634283199471889,34.0
2025-03-13,DOT,-0.5590385467434648,45.0
2025-03-14,DOT,-0.5362206468763846,27.0
2025-03-15,DOT,-0.5033120146185472,46.0
2025-03-16,DOT,-0.49357841404501,30.0
2025-03-17,DOT,-0.43743563336766217,32.0
2025-03-18,DOT,-0.4271369721936148,34.0
2025-03-19,DOT,-0.4158084449021627,32.0
2025-03-20,DOT,-0.43370236869207,49.0
2025-03-21,DOT,-0.42082904222451084,31.0
2025-03-22,DOT,-0.4276519052523172,32.0
2025-03-23,DOT,-0.4204428424304841,30.0
2025-03-24,DOT,-0.40525231719876414,45.0
2025-03-25,DOT,-0.4030638516992791,46.0
2025-03-26,DOT,-0.39572605561277036,47.0
2025-03-27,DOT,-0.40460865087538617,40.0
2025-03-28,DOT,-0.4487641606591143,44.0
2025-03-29,DOT,-0.4786302780638517,26.0
2025-03-30,DOT,-0.47966014418125646,32.0
2025-03-31,DOT,-0.4824922760041195,34.0
2025-04-01,DOT,-0.463053553038105,34.0
2025-04-02,DOT,-0.489572605561277,44.0
2025-04-03,DOT,-0.4774716786817713,25.0
2025-04-04,DOT,-0.48056127703398555,28.0
2025-04-05,DOT,-0.49073120494335737,30.0
2025-04-06,DOT,-0.5091296814607491,34.0
2025-04-07,DOT,-0.5211248833799813,23.0
2025-04-08,DOT,-0.549780087964814,24.0
2025-04-09,DOT,-0.5144608823137412,18.0
2025-04-10,DOT,-0.5384512861522058,39.0
2025-04-11,DOT,-0.5259229641476743,25.0
2025-04-12,DOT,-0.5051312808210049,43.0
2025-04-13,DOT,-0.5111288817806211,45.0
2025-04-14,DOT,-0.5099293615886978,31.0
2025-04-15,DOT,-0.5309876049580168,38.0
2025-04-16,DOT,-0.5259229641476743,29.0
2025-04-17,DOT,-0.48402669317052394,30.0
2025-04-18,DOT,-0.445031712473573,33.0
2025-04-19,DOT,-0.41407429779522803,32.0
2025-04-20,DOT,-0.4143763213530655,37.0
2025-04-21,DOT,-0.41368078175895767,39.0
2025-04-22,DOT,-0.3690757361045505,47.0
2025-04-23,DOT,-0.3526806895461016,72.0
2025-04-24,DOT,-0.32484580104380834,63.0
2025-04-25,DOT,-0.32700522069292837,60.0
2025-04-26,DOT,-0.3255813953488372,65.0
2025-04-27,DOT,-0.35295048251858885,61.0
2025-04-28,DOT,-0.3289036544850498,54.0
2025-04-29,DOT,-0.34393292200601167,60.0
2025-04-30,DOT,-0.35690555291884185,56.0
2025-05-01,DOT,-0.2926333615580018,53.0
2025-05-02,DOT,-0.2039410751865316,67.0
2025-05-03,DOT,-0.22938588100248722,65.0
2025-05-04,DOT,-0.25004782858236085,64.0
2025-05-05,DOT,-0.2504304572412474,52.0
2025-05-06,DOT,-0.2402907977807538,59.0
2025-05-07,DOT,-0.2406734264396404,67.0
2025-05-08,DOT,-0.14750334800076523,65.0
2025-05-09,DOT,-0.08188253300172181,73.0
2025-05-10,DOT,0.0,70.0
2025-05-11,DOT,-0.039932190619702344,70.0
2025-05-12,DOT,-0.04539461292145423,70.0
2025-05-13,DOT,-0.02147297042757579,70.0
2025-05-14,DOT,-0.06197023921642489,73.0
2025-05-15,DOT,-0.09983047654925603,70.0
2025-05-16,DOT,-0.10435110190242988,71.0
2025-05-17,DOT,-0.1312864946317574,74.0
2025-05-18,DOT,-0.09719344509323789,74.0
2025-05-19,DOT,-0.13430024486720665,74.0
2025-05-20,DOT,-0.11904313430024496,71.0
2025-05-21,DOT,-0.10717649274816349,70.0
2025-05-22,DOT,-0.06799773968732337,72.0
2025-05-23,DOT,-0.14089282350725188,78.0
2025-05-24,DOT,-0.1439065737427011,66.0
2025-05-25,DOT,-0.14805048031644386,74.0
2025-05-26,DOT,-0.15841024675080057,73.0
2025-05-27,DOT,-0.14579016763985686,74.0
2025-05-28,DOT,-0.1359954793746469,71.0
2025-05-29,DOT,-0.1840271237521191,74.0
2025-05-30,DOT,-0.2373328310416274,60.0
2025-05-31,DOT,-0.23224712751930693,50.0
2025-06-01,DOT,-0.23413072141646266,56.0
2025-06-02,DOT,-0.21868525145978535,64.0
2025-06-03,DOT,-0.22075720474665672,64.0
2025-06-04,DOT,-0.24543228479939724,62.0
2025-06-05,DOT,-0.2815972876247881,57.0
2025-06-06,DOT,-0.26841213034469774,45.0
2025-06-07,DOT,-0.2407233000565079,52.0
2025-06-08,DOT,-0.24185345639480124,62.0
2025-06-09,DOT,-0.2181201732906386,62.0
2025-06-10,DOT,-0.19118478056131108,71.0
2025-06-11,DOT,-0.21096251648144662,72.0
2025-06-12,DOT,-0.2618195517046525,71.0
2025-06-13,DOT,-0.27707666227161426,61.0
2025-06-14,DOT,-0.28781314748540215,63.0
2025-06-15,DOT,-0.280278771896779,60.0
2025-06-16,DOT,-0.27538142776417407,61.0
2025-06-17,DOT,-0.299491429647768,68.0
2025-06-18,DOT,-0.317762290450179,52.0
2025-06-19,DOT,-0.33170088528913166,57.0
2025-06-20,DOT,-0.3526087775475608,54.0
2025-06-21,DOT,-0.37389338858542104,49.0
2025-06-22,DOT,-0.4061028442267847,42.0
2025-06-23,DOT,-0.3565643247315879,47.0
2025-06-24,DOT,-0.3522320587681296,65.0
2025-06-25,DOT,-0.36861932567338485,66.0
2025-06-26,DOT,-0.3786023733283104,74.0
2025-06-27,DOT,-0.3673008099453758,65.0
2025-06-28,DOT,-0.3582595592390281,65.0
2025-06-29,DOT,-0.3330194010171407,68.0
2025-06-30,DOT,-0.3601431531361839,66.0
2025-07-01,DOT,-0.3819928423431908,64.0
2025-07-02,DOT,-0.3322659634582784,63.0
2025-07-03,DOT,-0.33339611979657185,73.0
2025-07-04,DOT,-0.36748916933509135,73.0
2025-07-05,DOT,-0.36786588811452253,67.0
2025-07-06,DOT,-0.360519871915615,66.0
2025-07-07,DOT,-0.36541721604822,73.0
2025-07-08,DOT,-0.35053682426068944,65.0
2025-07-09,DOT,-0.3181390092296101,66.0
2025-07-10,DOT,-0.2689772085138445,71.0
2025-07-11,DOT,-0.2640798643812394,71.0
2025-07-12,DOT,-0.2670936146166887,79.0
2025-07-13,DOT,-0.24957619137313997,74.0
2025-07-14,DOT,-0.25598041062346955,74.0
2025-07-15,DOT,-0.23092861179129778,73.0
2025-07-16,DOT,-0.21717837634206075,70.0
2025-07-17,DOT,-0.1975889998116407,74.0
2025-07-18,DOT,-0.20380485967225462,73.0
2025-07-19,DOT,-0.16952345074401964,74.0
2025-07-20,DOT,-0.15614993407421354,72.0
2025-07-21,DOT,-0.1525711056696177,71.0
2025-07-22,DOT,-0.1431531361838387,72.0
2025-07-23,DOT,-0.2252778300998304,74.0
2025-07-24,DOT,-0.24656244113769074,71.0
2025-07-25,DOT,-0.2299868148427199,70.0
2025-07-26,DOT,-0.22320587681295923,72.0
2025-07-27,DOT,-0.20135618760595214,73.0
2025-07-28,DOT,-0.25315501977773597,75.0
2025-07-29,DOT,-0.2644565831606706,73.0
2025-07-30,DOT,-0.2832925221322283,74.0
2025-07-31,DOT,-0.3064607270672443,72.0
2025-08-01,DOT,-0.33188924467884723,65.0
2025-08-02,DOT,-0.33904690148803923,55.0
2025-08-03,DOT,-0.3215294782444905,53.0
2025-08-04,DOT,-0.29930307025805236,64.0
2025-08-05,DOT,-0.3179506498398945,60.0
2025-08-06,DOT,-0.3081559615746845,54.0
2025-08-07,DOT,-0.2716142399698625,62.0
2025-08-08,DOT,-0.2340712223291627,74.0
2025-08-09,DOT,-0.20346487006737254,67.0
2025-08-10,DOT,-0.22117420596727622,69.0
2025-08-11,DOT,-0.2261044176706828,70.0
2025-08-12,DOT,-0.15986257073565083,68.0
2025-08-13,DOT,-0.13581244947453527,73.0
2025-08-14,DOT,-0.1944219886822959,75.0
2025-08-15,DOT,-0.2126111560226355,60.0
2025-08-16,DOT,-0.19846402586903802,56.0
2025-08-17,DOT,-0.18128536782538401,64.0
2025-08-18,DOT,-0.20897332255456755,60.0
2025-08-19,DOT,-0.24838318512530325,56.0
2025-08-20,DOT,-0.15325921081316762,44.0
2025-08-21,DOT,-0.17222585567909302,50.0
2025-08-22,DOT,-0.08872901678657076,50.0
2025-08-23,DOT,-0.07826466099847396,60.0
2025-08-24,DOT,-0.10398953564421179,53.0
2025-08-25,DOT,-0.1859603226509701,47.0
2025-08-26,DOT,-0.1455264893383162,48.0
2025-08-27,DOT,-0.15651791602550014,51.0
2025-08-28,DOT,-0.1248626071664103,48.0
2025-08-29,DOT,-0.17036711365135201,50.0
2025-08-30,DOT,-0.16223345790283586,39.0
2025-08-31,DOT,-0.1774016267311498,48.0
2025-09-01,DOT,-0.18817322488459007,46.0
2025-09-02,DOT,-0.16025500109914279,49.0
2025-09-03,DOT,-0.15036271708067708,55.0
2025-09-04,DOT,-0.17256539898878887,51.0
2025-09-05,DOT,-0.15849637282919332,48.0
2025-09-06,DOT,-0.1595955154979117,48.0
2025-09-07,DOT,-0.12178500769399873,44.0
2025-09-08,DOT,-0.11079358100681477,51.0
2025-09-09,DOT,-0.08990987030116523,48.0
2025-09-10,DOT,-0.07320290173664545,49.0
2025-09-11,DOT,-0.06748735985930981,54.0
2025-09-12,DOT,-0.05056056276104647,57.0
2025-09-13,DOT,-0.012530226423389839,52.0
2025-09-14,DOT,-0.05122004836227754,55.0
2025-09-15,DOT,-0.08749175642998473,53.0
2025-09-16,DOT,-0.06506924598812931,52.0
2025-09-17,DOT,-0.03209496592657744,53.0
2025-09-18,DOT,-0.0035172565398988815,52.0
2025-09-19,DOT,-0.04176742141129927,53.0
2025-09-20,DOT,-0.04242690701253033,48.0
2025-09-21,DOT,-0.06309078918443631,49.0
2025-09-22,DOT,-0.11255220927676421,45.0
2025-09-23,DOT,-0.12816003517256544,43.0
2025-09-24,DOT,-0.1224444932952298,44.0
2025-09-25,DOT,-0.16377225763904166,44.0
2025-09-26,DOT,-0.13739283358980003,28.0
2025-09-27,DOT,-0.14508683227082886,33.0
2025-09-28,DOT,-0.12134535062651142,37.0
2025-09-29,DOT,-0.12508243570015395,50.0
2025-09-30,DOT,-0.14069026159595527,50.0
2025-10-01,DOT,-0.09298746977357661,49.0
2025-10-02,DOT,-0.05341833369971429,64.0
2025-10-03,DOT,-0.05034073422730272,63.0
2025-10-04,DOT,-0.07957792921521215,71.0
2025-10-05,DOT,-0.09122884150362717,74.0
2025-10-06,DOT,-0.03319410859529582,71.0
2025-10-07,DOT,-0.09012969883490879,70.0
2025-10-08,DOT,-0.07803912947900646,60.0
2025-10-09,DOT,-0.10419872499450432,70.0
2025-10-10,DOT,-0.35238513959111895,64.0
2025-10-11,DOT,-0.3411738843701913,27.0
2025-10-12,DOT,-0.2875357221367334,24.0
2025-10-13,DOT,-0.25829852714882395,38.0
2025-10-14,DOT,-0.2859969224005276,38.0
2025-10-15,DOT,-0.3103978896460761,34.0
2025-10-16,DOT,-0.3369971422290614,28.0
2025-10-17,DOT,-0.3642558804132777,22.0
2025-10-18,DOT,-0.3554627390635305,23.0
2025-10-19,DOT,-0.33853594196526715,29.0
2025-10-20,DOT,-0.31921464813589245,29.0
2025-10-21,DOT,-0.3368630046326937,34.0
2025-10-22,DOT,-0.35627619677917494,25.0
2025-10-23,DOT,-0.33774542245753375,27.0
2025-10-24,DOT,-0.32097948378557256,30.0
2025-10-25,DOT,-0.31833223031105234,37.0
2025-10-26,DOT,-0.29516876240900075,40.0
2025-10-27,DOT,-0.3075226119567616,51.0
2025-10-28,DOT,-0.3269358041032429,50.0
2025-10-29,DOT,-0.3207588793293625,51.0
2025-10-30,DOT,-0.3666446062210457,34.0
2025-10-31,DOT,-0.36421795720273553,29.0
2025-11-01,DOT,-0.34458416060004415,33.0
2025-11-02,DOT,-0.341495698213104,37.0
2025-11-03,DOT,-0.42973748069711015,42.0
2025-11-04,DOT,-0.4467240238252813,21.0
2025-11-05,DOT,-0.4105448930068388,23.0
2025-11-06,DOT,-0.4112067063754688,27.0
2025-11-07,DOT,-0.2821530994926098,24.0
2025-11-08,DOT,-0.2825943084050299,20.0
2025-11-09,DOT,-0.28700639752923013,22.0
2025-11-10,DOT,-0.27950584601808964,29.0
2025-11-11,DOT,-0.32627399073461294,26.0
2025-11-12,DOT,-0.35429075667328486,24.0
2025-11-13,DOT,-0.37061548643282594,15.0
2025-11-14,DOT,-0.3789984557688066,16.0
2025-11-15,DOT,-0.37524818001323634,10.0
2025-11-16,DOT,-0.3858371939113171,10.0
2025-11-17,DOT,-0.4118685197440989,14.0
2025-11-18,DOT,-0.3922347231414075,11.0
2025-11-19,DOT,-0.40613280388263845,15.0
2025-11-20,DOT,-0.43900286785793075,11.0
2025-11-21,DOT,-0.4820207368188838,14.0
2025-11-22,DOT,-0.49018310169865437,11.0
2025-11-23,DOT,-0.5018751378777851,13.0
2025-11-24,DOT,-0.48378557246856396,19.0
2025-11-25,DOT,-0.4934921685418046,20.0
2025-11-26,DOT,-0.48290315464372385,15.0
2025-11-27,DOT,-0.48444738583719393,22.0
2025-11-28,DOT,-0.4961394220163248,25.0
2025-11-29,DOT,-0.5016545334215752,28.0
2025-11-30,DOT,-0.5124641517758659,28.0
2025-12-01,DOT,-0.5495257004191485,24.0
2025-12-02,DOT,-0.5038605779836753,23.0
2025-12-03,DOT,-0.4780498566071035,28.0
2025-12-04,DOT,-0.498786675490845,26.0
2025-12-05,DOT,-0.5312155305537172,28.0
2025-12-06,DOT,-0.5305537171850871,23.0
2025-12-07,DOT,-0.5380542686962277,20.0
2025-12-08,DOT,-0.5303331127288772,20.0
2025-12-09,DOT,-0.4941539819104346,22.0
2025-12-10,DOT,-0.5168762409000662,26.0
2025-12-11,DOT,-0.5442311934701082,29.0
2025-12-12,DOT,-0.556143834105449,29.0
2025-12-13,DOT,-0.5504081182439886,23.0
2025-12-14,DOT,-0.5693801014780498,21.0
2025-12-15,DOT,-0.5804103242885507,16.0
2025-12-16,DOT,-0.5812927421133908,11.0
2025-12-17,DOT,-0.5870850386539336,16.0
2025-12-18,DOT,-0.6000454752160073,17.0
2025-12-19,DOT,-0.5795816280127329,16.0
2025-12-20,DOT,-0.5834470213733516,20.0
2025-12-21,DOT,-0.5902683037744428,20.0
2025-12-22,DOT,-0.5943610732150978,25.0
2025-12-23,DOT,-0.5986812187357891,24.0
2025-12-24,DOT,-0.6048203728967713,24.0
2025-12-25,DOT,-0.6168713051386994,23.0
2025-12-26,DOT,-0.608231014097317,20.0
2025-12-27,DOT,-0.5657116871305138,23.0
2025-12-28,DOT,-0.5791268758526603,24.0
2025-12-29,DOT,-0.5852660300136425,24.0
2025-12-30,DOT,-0.5882219190541155,23.0
2025-12-31,DOT,-0.5932241928149159,21.0
2026-01-01,DOT,-0.545475216007276,20.0
2026-01-02,DOT,-0.5075034106412005,28.0
2026-01-03,DOT,-0.5168258299226921,29.0
2026-01-04,DOT,-0.4892703862660944,25.0
2026-01-05,DOT,-0.4735336194563662,26.0
2026-01-06,DOT,-0.4515337423312884,44.0
2026-01-07,DOT,-0.3642560758743332,42.0
2026-01-08,DOT,-0.3743331357439241,28.0
2026-01-09,DOT,-0.3826318909306461,27.0
2026-01-10,DOT,-0.37966804979253116,25.0
2026-01-11,DOT,-0.3661971830985916,29.0
2026-01-12,DOT,-0.37078995713410895,27.0
2026-01-13,DOT,-0.3012859767299449,26.0
2026-01-14,DOT,-0.31843233312921004,48.0
2026-01-15,DOT,-0.3518064911206369,61.0
2026-01-16,DOT,-0.3511941212492345,49.0
2026-01-17,DOT,-0.33282302510716477,50.0
2026-01-18,DOT,-0.3677281077770974,49.0
2026-01-19,DOT,-0.37905695039804044,44.0
2026-01-20,DOT,-0.4191671769748928,32.0
2026-01-21,DOT,-0.4014084507042253,24.0
2026-01-22,DOT,-0.40906307409675446,20.0
2021-04-23,ETH,-0.058332405212327604,55.0
2021-04-24,ETH,-0.11960430223862789,37.0
2021-04-25,ETH,-0.07698763742820329,31.0
2021-04-26,ETH,0.0,27.0
2021-04-27,ETH,0.0,50.0
2021-04-28,ETH,0.0,59.0
2021-04-29,ETH,0.0,52.0
2021-04-30,ETH,0.0,51.0
2021-05-01,ETH,0.0,68.0
2021-05-02,ETH,0.0,66.0
2021-05-03,ETH,0.0,61.0
2021-05-04,ETH,-0.05596845271404581,68.0
2021-05-05,ETH,0.0,48.0
2021-05-06,ETH,-0.009797801524291681,65.0
2021-05-07,ETH,-0.012692026127470736,64.0
2021-05-08,ETH,0.0,67.0
2021-05-09,ETH,0.0,73.0
2021-05-10,ETH,0.0,72.0
2021-05-11,ETH,0.0,61.0
2021-05-12,ETH,-0.08392097665001373,68.0
2021-05-13,ETH,-0.1091519007056512,31.0
2021-05-14,ETH,-0.023587200038337492,26.0
2021-05-15,ETH,-0.12621931495525285,27.0
2021-05-16,ETH,-0.1416933232697169,20.0
2021-05-17,ETH,-0.21347805772202846,27.0
2021-05-18,ETH,-0.1912997639842336,21.0
2021-05-19,ETH,-0.4156105859660472,23.0
2021-05-20,ETH,-0.3366111969713307,11.0
2021-05-21,ETH,-0.41751308869161,19.0
2021-05-22,ETH,-0.45012639423019324,12.0
2021-05-23,ETH,-0.49768417017096167,14.0
2021-05-24,ETH,-0.365409912662186,10.0
2021-05-25,ETH,-0.3518288226766823,22.0
2021-05-26,ETH,-0.3087397716517509,22.0
2021-05-27,ETH,-0.3429345026297188,27.0
2021-05-28,ETH,-0.4220369238879105,21.0
2021-05-29,ETH,-0.45399130216008343,18.0
2021-05-30,ETH,-0.4282955348692329,10.0
2021-05-31,ETH,-0.3515796283650217,18.0
2021-06-01,ETH,-0.36873090608489373,20.0
2021-06-02,ETH,-0.3515628556709677,23.0
2021-06-03,ETH,-0.3153745701997148,24.0
2021-06-04,ETH,-0.35556673735159156,27.0
2021-06-05,ETH,-0.37036983790389244,24.0
2021-06-06,ETH,-0.35019707915513537,17.0
2021-06-07,ETH,-0.378919119673172,15.0
2021-06-08,ETH,-0.3992428326684158,13.0
2021-06-09,ETH,-0.3745749919131654,14.0
2021-06-10,ETH,-0.40790233499862216,21.0
2021-06-11,ETH,-0.4359558638536462,21.0
2021-06-12,ETH,-0.4319471899747212,28.0
2021-06-13,ETH,-0.3987396518467934,23.0
2021-06-14,ETH,-0.3816219195150295,28.0
2021-06-15,ETH,-0.39054259665264945,38.0
2021-06-16,ETH,-0.43263007823263727,33.0
2021-06-17,ETH,-0.43133858079047305,26.0
2021-06-18,ETH,-0.46468988486743573,25.0
2021-06-19,ETH,-0.48132360517078193,23.0
2021-06-20,ETH,-0.46244234386418914,21.0
2021-06-21,ETH,-0.5482179012567541,23.0
2021-06-22,ETH,-0.549705878829266,10.0
2021-06-23,ETH,-0.5284141417771866,14.0
2021-06-24,ETH,-0.5232912817932406,22.0
2021-06-25,ETH,-0.5665887934442728,27.0
2021-06-26,ETH,-0.5616001150127591,20.0
2021-06-27,ETH,-0.5250260575782626,22.0
2021-06-28,ETH,-0.50055469695336,25.0
2021-06-29,ETH,-0.4811654626268435,25.0
2021-06-30,ETH,-0.4547245085001618,28.0
2021-07-01,ETH,-0.4952832788220777,28.0
2021-07-02,ETH,-0.4838490936754962,21.0
2021-07-03,ETH,-0.4663911152643497,24.0
2021-07-04,ETH,-0.4434604463932717,27.0
2021-07-05,ETH,-0.47368963327702496,29.0
2021-07-06,ETH,-0.4435059722771328,20.0
2021-07-07,ETH,-0.4449268590734284,28.0
2021-07-08,ETH,-0.49290634846469944,20.0
2021-07-09,ETH,-0.4855599084690125,20.0
2021-07-10,ETH,-0.49425774838562814,20.0
2021-07-11,ETH,-0.48712695731349365,20.0
2021-07-12,ETH,-0.5132132887658891,25.0
2021-07-13,ETH,-0.5351208232996681,20.0
2021-07-14,ETH,-0.5220788556230457,21.0
2021-07-15,ETH,-0.5400663719464711,20.0
2021-07-16,ETH,-0.5504295007727419,22.0
2021-07-17,ETH,-0.5448394014544321,15.0
2021-07-18,ETH,-0.5467443002791454,19.0
2021-07-19,ETH,-0.5642142591860451,24.0
2021-07-20,ETH,-0.5720495034084511,19.0
2021-07-21,ETH,-0.5218584145011921,10.0
2021-07-22,ETH,-0.5148953503695983,21.0
2021-07-23,ETH,-0.4910086379374378,23.0
2021-07-24,ETH,-0.4765122380764116,22.0
2021-07-25,ETH,-0.47530460410451786,27.0
2021-07-26,ETH,-0.4661299404569361,26.0
2021-07-27,ETH,-0.449019396422624,32.0
2021-07-28,ETH,-0.4486815464423917,50.0
2021-07-29,ETH,-0.4290287412093112,50.0
2021-07-30,ETH,-0.4101259150103631,53.0
2021-07-31,ETH,-0.3935353244917274,60.0
2021-08-01,ETH,-0.38763133618469126,60.0
2021-08-02,ETH,-0.3753537241371048,48.0
2021-08-03,ETH,-0.3988091387221603,48.0
2021-08-04,ETH,-0.3471156956474858,42.0
2021-08-05,ETH,-0.3226251662293786,50.0
2021-08-06,ETH,-0.30714876181576395,52.0
2021-08-07,ETH,-0.24275838934215097,69.0
2021-08-08,ETH,-0.278330877331704,74.0
2021-08-09,ETH,-0.2244141732167529,65.0
2021-08-10,ETH,-0.2290423827180793,71.0
2021-08-11,ETH,-0.22441908118016893,70.0
2021-08-12,ETH,-0.16473065912007628,70.0
2021-08-13,ETH,-0.0725217051450266,70.0
2021-08-14,ETH,-0.03315783080054645,76.0
2021-08-15,ETH,-0.02014180446627774,71.0
2021-08-16,ETH,-0.05291182065544558,72.0
2021-08-17,ETH,-0.09348888728358506,72.0
2021-08-18,ETH,-0.09263707288882467,73.0
2021-08-19,ETH,-0.041597437934937115,70.0
2021-08-20,ETH,-0.011287293216788268,70.0
2021-08-21,ETH,-0.029765344698885213,78.0
2021-08-22,ETH,-0.025379855041055697,76.0
2021-08-23,ETH,-0.00031303426521225034,79.0
2021-08-24,ETH,-0.04566086349298089,79.0
2021-08-25,ETH,-0.028729923667798488,73.0
2021-08-26,ETH,-0.06896385658214751,75.0
2021-08-27,ETH,-0.014709600520118575,71.0
