Date,Ticker,trend_bear,trend_neutral,trend_bull,vol_low,vol_mid,vol_high,stress_low,stress_mid,stress_high,ac_negative,ac_neutral,ac_positive,macro_calm,macro_neutral,macro_stress
2022-02-02,ADA,0.716468955940087,0.0,0.0,0.8593624839277388,0.9951068661086409,0.7270616006359123,0.7944804954776706,0.0,0.0,0.0,0.0,0.4047161125148236,0.8845951793089849,0.9999898558779743,0.6945690496426417
2022-02-03,ADA,0.0,0.0,0.3309863237332718,0.8531608260409721,0.9937422453162507,0.7345862498779282,0.8024472996372638,0.0,0.0,0.0,0.0,0.2677245026251516,0.8652866411170501,0.9992699977818593,0.7197135213047648
2022-02-04,ADA,0.0,0.0,0.7171582985988768,0.8397545710214168,0.9903192571551946,0.7503050290426766,0.8103625383601762,0.0,0.0,0.0,0.0,0.5694282980984527,0.8661621992715015,0.9993401505423781,0.7186137429528004
2022-02-05,ADA,0.0,0.0,0.9938401401381781,0.8230324753776387,0.9852166714884212,0.7689500218537119,0.818226874874361,0.0,0.0,0.0,0.0,0.656205375441788,0.8085446684874438,0.98848167218045,0.784319039754208
2022-02-06,ADA,0.0,0.0,0.49144949378984876,0.8026057373904102,0.9778537828428515,0.7904229192028009,0.8260409596939604,0.0,0.0,0.0,0.0,0.5824214817796172,0.804111009449936,0.9871868837445535,0.7888862905122599
2022-02-07,ADA,0.0,0.0,0.04576913659146444,0.7789581517675971,0.9679371362191541,0.8136728147193786,0.8338054309422049,0.0,0.0,0.0,0.0,0.6061748319200138,0.8260675238339527,0.9930085131949508,0.7656405856738008
2022-02-08,ADA,0.0,0.0,0.8746190583758988,0.755759111964858,0.9568964443597134,0.8349568929446484,0.8415209146641176,0.0,0.0,0.0,0.0,0.5162736853280718,0.9224055236485728,0.9952279640000153,0.6385986353350152
2022-02-09,ADA,0.0,0.0,0.0,0.7375531702977677,0.9473946762753571,0.8506774927126416,0.8491880251294267,0.0,0.0,0.0,0.0,0.6469322824951446,0.9070387924633164,0.9983202740943481,0.662619537470058
2022-02-10,ADA,0.0,0.0,0.741534573520754,0.7209660440989974,0.9381361312039392,0.8642859718299976,0.8568073651260341,0.0,0.0,0.0,0.0,0.29861974759734644,0.8966609055598551,0.9994667682553939,0.6778022882806273
2022-02-11,ADA,0.8075320330039056,0.0,0.0,0.7187524634793552,0.936858714957918,0.8660519192738568,0.8643795262443948,0.0,0.0,0.0,0.0,0.8566089369151649,0.8960671302257976,0.9995119942145673,0.6786486504727666
2022-02-12,ADA,0.9221373349728621,0.0,0.0,0.7205303396303168,0.9378854611901991,0.8646344903713584,0.8719050891531603,0.0,0.0,0.0,0.0,0.9755003891667012,0.8662331254104485,0.9993456858660822,0.7185244949929142
2022-02-13,ADA,0.6065246004475818,0.0,0.0,0.7255841275433965,0.940769764997893,0.8605640615551836,0.8793846238663728,0.0,0.0,0.0,0.0,0.9738166951560701,0.8662331254104485,0.9993456858660822,0.7185244949929142
2022-02-14,ADA,0.029719478032905828,0.0,0.0,0.7198582716220884,0.9374980684012028,0.8651711878128255,0.886818690002553,0.0,0.0,0.0,0.0,0.969427948951907,0.8662331254104485,0.9993456858660822,0.7185244949929142
2022-02-15,ADA,0.9222516277273315,0.0,0.0,0.7135434853170736,0.9338146607158727,0.8701616608777971,0.8942078370359582,0.0,0.0,0.0,0.0,0.20494126804895563,0.8713136790748333,0.9996836558818561,0.7120685873531275
2022-02-16,ADA,0.5092391395498591,0.0,0.0,0.7010658930521708,0.9263093139116845,0.879747156518346,0.9015526045402835,0.0,0.0,0.0,0.0,0.9262514575208382,0.8593805118342264,0.998710433941684,0.727039481064342
2022-02-17,ADA,0.2190678814464964,0.0,0.0,0.6926609566168961,0.9210872576442038,0.8860005913697157,0.9088535224251045,0.0,0.0,0.0,0.0,0.8919900937906876,0.8601701049834041,0.9987938074920113,0.7260692543692978
2022-02-18,ADA,0.7715908399835528,0.0,0.0,0.6745820488793699,0.9094132371892154,0.8989053318031898,0.916111111165294,0.0,0.0,0.0,0.0,0.5946481482967747,0.47215067401943167,0.7686707148081451,0.9923559965191556
2022-02-19,ADA,0.9359716148965574,0.0,0.0,0.6577361937392989,0.8980078961565877,0.9102669425408456,0.9233258820236704,0.0,0.0,0.027153430768407972,0.923177091169803,0.0,0.4544860530214485,0.7513659654517306,0.9956715596371791
2022-02-20,ADA,0.32139055903939523,0.0,0.0,0.6463111635345491,0.8899906525883822,0.9176117049127469,0.9304983372671217,0.0,0.0,0.4290048840991147,0.0,0.0,0.47005909339782365,0.7666506787116136,0.9927944471373927
2022-02-21,ADA,0.0,0.0,0.0,0.6365372028355725,0.88295452806727,0.9236644206587495,0.937628970376425,0.0,0.0,0.0,0.0,0.2632897123465732,0.49402516484415504,0.7893345162542684,0.9870557138165321
2022-02-22,ADA,0.0,0.0,0.0,0.6323529959932397,0.8798929292488274,0.9261906038985767,0.94471826624999,0.0,0.0,0.0,0.0,0.15183014791022195,0.47797719585980436,0.7742571346662194,0.9910708969800779
2022-02-23,ADA,0.0,0.0,0.0,0.6238038498395091,0.8735461760083455,0.9312309141196462,0.9517667014017163,0.0,0.0,0.034881050951773976,0.9013139879072931,0.0,0.46508031762067037,0.7618110029770047,0.9937890020024954
2022-02-24,ADA,0.0,0.0,0.0,0.6152807636354083,0.867097706847061,0.9360936358739089,0.9587747441532017,0.0,0.0,0.0,0.0,0.04437178775484941,0.46253562156002065,0.7593204001141725,0.994270391892091
2022-02-25,ADA,0.46329028603307437,0.0,0.0,0.6131810315748879,0.8654906436002329,0.9372666875896627,0.9657428548204555,0.0,0.0,0.0,0.0,0.11825060108096774,0.533970835332509,0.8249067991289052,0.9741628862452016
2022-02-26,ADA,0.2756760747978701,0.0,0.0,0.6081750728566936,0.861630016174365,0.9400235235015394,0.9726714858953387,0.0,0.0,0.0,0.0,0.09231234173531516,0.5403296605388695,0.8303126299611406,0.9717441744812256
2022-02-27,ADA,0.7290658874183046,0.0,0.0,0.6037236663506116,0.8581625858201964,0.9424277285708099,0.9795610822218778,0.0,0.0,0.0,0.0,0.09882961982648286,0.5513735938956456,0.8395337410550913,0.9673119771469506
2022-02-28,ADA,0.0,0.0,0.25334945735255937,0.6027355259104296,0.8573884841807988,0.9429553807972767,0.9864120811676506,0.0,0.0,0.1772172507835254,0.4986141966295939,0.0,0.525229586337626,0.8173605345491625,0.9773266440269156
2022-03-01,ADA,0.0,0.0,0.7344916342441622,0.6025899505947417,0.8572743070806594,0.9430329300925487,0.9932249127903947,0.0,0.0,0.11451765703677601,0.6760048628470301,0.0,0.11084074043910068,0.2790508297551384,0.7557133002241595
2022-03-02,ADA,0.0,0.0,0.7364939019897099,0.6023841617344184,0.8571128446028555,0.9431424742891784,1.0,0.0,0.0,0.1654553271884143,0.5318912138773095,0.0,0.1335761594559117,0.32135076806986995,0.8055954718392487
2022-03-03,ADA,0.0,0.0,0.9381176999427073,0.6023549233735807,0.85708989851048,0.9431580305277324,0.9951062775472742,0.004893722452725797,0.0,0.0,0.0,0.061968757486489855,0.09802142490379129,0.25400939946629786,0.7225083980538672
2022-03-04,ADA,0.946783842008417,0.0,0.0,0.6021158678378477,0.856902236900858,0.9432851475516814,0.9902393701466508,0.009760629853349292,0.0,0.0,0.0,0.5079349754770459,0.09121919715872398,0.24032674116417183,0.70308732693431
2022-03-05,ADA,0.37212916028374843,0.0,0.0,0.6015096222113937,0.8564259091321457,0.9436069396100871,0.9853989855338011,0.014601014466198874,0.0,0.0014058376508201567,0.9960225822438368,0.0,0.08141113981778997,0.2200646118363868,0.6725229601741118
2022-03-06,ADA,0.5841800689396554,0.0,0.0,0.6017109377315372,0.8565841492993926,0.9435001741873983,0.9805848361967076,0.019415163803292484,0.0,0.0665495029693296,0.8117171107064683,0.0,0.08141113981778997,0.2200646118363868,0.6725229601741118
2022-03-07,ADA,0.0,0.0,0.0,0.6036394269671359,0.8580966554126171,0.9424727968209821,0.9757966392731859,0.024203360726814095,0.0,0.0,0.0,0.00048406575734591265,0.11368699564857027,0.28448774226025875,0.7625456289253496
2022-03-08,ADA,0.0,0.0,0.0,0.6054704373318041,0.8595270958956333,0.9414896055555944,0.9710341164511622,0.02896588354883779,0.0,0.14521367659412396,0.5891592066934174,0.0,0.11749361678010573,0.291693168004581,0.7714026038707963
2022-03-09,ADA,0.48904993281042003,0.0,0.0,0.6097443159944738,0.8628446514755491,0.939165368466732,0.966296993871595,0.03370300612840507,0.0,0.007347469964497385,0.9792124236517503,0.0,0.13471277318073477,0.3234012767094714,0.8078305429598459
2022-03-10,ADA,0.32474428065387445,0.0,0.0,0.6142834385973932,0.8663352938072505,0.9366520387098374,0.9615850020339837,0.03841499796601628,0.0,0.15687595267535176,0.5561641137424694,0.0,0.12698073967522458,0.3093365007149008,0.7921707675802352
2022-03-11,ADA,0.9521219963477474,0.0,0.0,0.6225614662345401,0.8726137013897841,0.9319498318667726,0.9568978757043678,0.04310212429563217,0.0,0.08796747497083111,0.7511210510618279,0.0,0.13207384030430977,0.31863161514410165,0.8026065554935253
2022-03-12,ADA,0.6309907185989019,0.0,0.0,0.6291168103301136,0.8775048150520849,0.9281177043345602,0.9522353538257368,0.0477646461742632,0.0,0.1794911788892471,0.4921807638511649,0.0,0.1340802726295252,0.3222609256180453,0.8065895457888684
2022-03-13,ADA,0.6918086879321702,0.0,0.0,0.6291984359116429,0.8775652657230633,0.928069384146405,0.9475971794307843,0.05240282056921569,0.0,0.20816865969161688,0.4110459889510667,0.0,0.13430767049154552,0.32267111224230166,0.8070365098946309
2022-03-14,ADA,0.0,0.28870793293983754,0.22747575466149222,0.6135798827299886,0.8657964692511524,0.9370446214510623,0.9429830995569252,0.0570169004430748,0.0,0.20041346670169946,0.43298710162689746,0.0,0.13910131459961345,0.33126491317477047,0.8162534513783049
2022-03-15,ADA,0.0,0.9394891317770555,0.019351762871653355,0.5986021576711831,0.8541332011005145,0.9451386920116829,0.9383928651635105,0.06160713483648952,0.0,0.18196650179994034,0.4851775417568603,0.0,0.13882339060924323,0.330769404561623,0.8157295932187512
2022-03-16,ADA,0.15415787362558192,0.5509467006844604,0.0,0.5893788370120748,0.8467693612171622,0.9498713599028112,0.933826231051169,0.06617376894883097,0.0,0.22402849368641378,0.36617509983815566,0.0,0.13714032360371867,0.3277615192931801,0.8125298102206244
2022-03-17,ADA,0.0,0.0,0.578488278847613,0.5807549089413173,0.8397599377559343,0.9541214912646835,0.9292829557832132,0.07071704421678683,0.0,0.15080266522696037,0.5733467530902083,0.0,0.13380280310345066,0.32176010543250105,0.8060429447066072
2022-03-18,ADA,0.0,0.0,0.7896079621617501,0.5760293418021798,0.8358684336361741,0.956378188926915,0.9247628016090423,0.07523719839095765,0.0,0.19317212133436684,0.4534744286135779,0.0,0.1419518004855689,0.3363278908416542,0.8215536284023288
2022-03-19,ADA,0.0,0.0,0.000939836897079741,0.589858588419193,0.847155782130008,0.9496299465268772,0.9202655343894908,0.07973446561050922,0.0,0.14922946073869342,0.5777976877070599,0.0,0.13897097687484483,0.3310325765607836,0.816007936654997
2022-03-20,ADA,0.0,0.0,0.3206976396575931,0.6080917479972708,0.8615654077491175,0.9400689360037131,0.9157909235240486,0.08420907647595141,0.0,0.23382001147549222,0.338472785355862,0.0,0.3107544967494457,0.5888503919283471,0.9839500178889908
2022-03-21,ADA,0.0,0.0,0.014323171225341864,0.6319165514187391,0.8795718841022875,0.9264518601659834,0.9113387418799125,0.08866125812008757,0.0,0.2881004772554998,0.18490164698134126,0.0,0.3235981235696173,0.6050536265135119,0.9883384595731687
2022-03-22,ADA,0.0,0.0,0.0,0.6782486313195597,0.9118288240522914,0.8963479699331373,0.9069087657228024,0.09309123427719757,0.0,0.47599682184512543,0.0,0.0,0.3169195932483823,0.5966726949326814,0.9861545351630255
2022-03-23,ADA,0.0,0.0,0.0,0.7374411709677766,0.9473340490562319,0.8507716309083782,0.9025007746494988,0.09749922535050111,0.0,0.0,0.0,0.3191757244531156,0.3067800063922565,0.5837633952891057,0.9824303381818059
2022-03-24,ADA,0.0,0.0,0.0,0.8029810833180074,0.9779995344105128,0.7900404124958414,0.8981145515220419,0.10188544847795805,0.0,0.0,0.0,0.5057205893730146,0.2852458605686422,0.5555849584495385,0.9727831619518278
2022-03-25,ADA,0.0,0.0,0.0,0.8707713800923615,0.9972252039977602,0.7127636945863121,0.8937498824035469,0.10625011759645307,0.0,0.0,0.0,0.3866323234989185,0.27527361959304786,0.5421726962100724,0.9674572868088533
2022-03-26,ADA,0.0,0.0,0.0,0.9282442426583096,0.9978491927240686,0.6289029347562439,0.8894065564955935,0.11059344350440652,0.0,0.0,0.0,0.32874472550097794,0.27434730048174805,0.5409148364159765,0.9669333954659728
2022-03-27,ADA,0.0,0.0,0.0,0.9625899936161273,0.9847384636304586,0.5624178824787579,0.8850843660771365,0.11491563392286348,0.0,0.0,0.0,0.48152635026154433,0.27527361959304786,0.5421726962100724,0.9674572868088533
2022-03-28,ADA,0.0,0.0,0.0,0.9870934442901692,0.9587278337224162,0.493886141761106,0.8807831064448923,0.11921689355510769,0.0,0.0,0.0,0.35539262999348487,0.23290580020224017,0.48244548037032225,0.9378893903189915
2022-03-29,ADA,0.0,0.0,0.0,0.9989365403988774,0.9211134718197457,0.42795635079214783,0.8765025758551652,0.1234974241448348,0.0,0.0,0.0,0.9265550621998392,0.22314131120243788,0.46800818128338806,0.9292728235277111
2022-03-30,ADA,0.0,0.0,0.8732504756379796,0.9961212639484397,0.8644767747750054,0.3560381291527808,0.8722425754670704,0.12775742453292954,0.0,0.0,0.0,0.9762936449529594,0.24166631747643877,0.49517612927501975,0.9450053665042919
2022-03-31,ADA,0.0,0.4065922909039228,0.1897755826330059,0.9846994034529666,0.8214807211359473,0.31279326176190925,0.868002909287108,0.131997090712892,0.0,0.0,0.0,0.9735326251014642,0.847774087070351,0.9971936944837071,0.7409894856391104
2022-04-01,ADA,0.0,0.0,0.9972682231535694,0.9843337509157617,0.8203965223524453,0.3117915777948271,0.8637833841150548,0.13621661588494516,0.0,0.0,0.0,0.8967295409151858,0.8456472094626157,0.996858767918312,0.7434849460190973
2022-04-02,ADA,0.0,0.6998285666325677,0.0959967452122633,0.9837976042091114,0.8188250075433288,0.31034648519091945,0.8595838094911388,0.14041619050886117,0.0,0.0,0.0,0.49711581915567793,0.9537086760377287,0.9817659631859016,0.5816079180888029
2022-04-03,ADA,0.0,0.7428428729193043,0.08224049480972877,0.9834608713729387,0.8178486605321625,0.30945270894159377,0.8554039976444494,0.14459600235555062,0.0,0.0,0.0,0.6056271166449096,0.964062504430449,0.9740801101934493,0.5590450483248991
2022-04-04,ADA,0.0,0.0,0.5965451844154808,0.9829959643838754,0.8165136612947554,0.3082355593203663,0.8512437634425655,0.14875623655743453,0.0,0.0,0.0,0.7462581714345073,0.9992824109873153,0.8988414006121105,0.4233720207133298
2022-04-05,ADA,0.21860986822341558,0.3632016303812744,0.0,0.9831009116052176,0.8168137320702379,0.3085086453612901,0.8471029243423462,0.1528970756576537,0.0,0.0,0.0,0.28622956260193794,0.9993563389660719,0.8980074544601333,0.422259408860662
2022-04-06,ADA,0.18485237356811096,0.0,0.0,0.9832604114110399,0.8172712138033638,0.3089255387915732,0.8429813003418747,0.1570186996581253,0.0,0.0,0.0,0.9235175806970869,0.9947078149235251,0.9243251556054649,0.46013425490012977
2022-04-07,ADA,0.7021679571151019,0.0,0.0,0.9827150777900826,0.8157141552825119,0.3075093462031716,0.8388787139335058,0.16112128606649426,0.0,0.0,0.0,0.5092859589286567,0.9003319904154669,0.9991395632559379,0.6725174890200907
2022-04-08,ADA,0.09368263621184018,0.0,0.0,0.9812640776668019,0.8116638480424508,0.3038611196201648,0.8347949900579913,0.1652050099420087,0.0,0.0,0.0,0.6352532688544354,0.896309163596113,0.9994938139109133,0.6783039364937276
2022-04-09,ADA,0.4986038787776009,0.0,0.0,0.9799551718767345,0.8081159330207953,0.30070679760424746,0.8307299560596594,0.16927004394034065,0.0,0.0,0.0,0.3356316919817117,0.8826152177525501,1.0,0.697238162285936
2022-04-10,ADA,0.0,0.0,0.0,0.9785895427178272,0.8045105910076432,0.2975399644905634,0.8266834416426143,0.1733165583573857,0.0,0.0,0.0,0.2705852092787378,0.8991346475658787,0.9992553984999188,0.6742511334607384
2022-04-11,ADA,0.0,0.0,0.0,0.9772495699100511,0.8010599690717124,0.2945445291991907,0.8226552788279278,0.1773447211720722,0.0,0.0,0.0,0.5397569106412421,0.8955384632001909,0.9995504918736388,0.6794002744403628
2022-04-12,ADA,0.0,0.0,0.0,0.9780196364724677,0.8030329275707837,0.29625302570722395,0.8186453019117941,0.18135469808820592,0.0,0.0,0.0,0.18685893636161113,0.7886109108559353,0.9822153744608053,0.8043800424158942
2022-04-13,ADA,0.8297634441011071,0.0,0.0,0.9790939316456705,0.8058313407698223,0.2986956267967161,0.8146533474246337,0.18534665257536634,0.0,0.0,0.0,0.23155761206547196,0.7722410196346907,0.9762538987937153,0.8199850168864048
2022-04-14,ADA,0.0,0.0,0.0,0.9800444336259612,0.8083549123565006,0.3009180727994437,0.8106792540911042,0.18932074590889583,0.0,0.0,0.0,0.21429476074564444,0.7694853770679926,0.9751819814600805,0.8225387372065799
2022-04-15,ADA,0.9512500590489487,0.0,0.0,0.9809373472988487,0.8107692514099059,0.30306216572745687,0.8067228627910028,0.19327713720899717,0.0,0.0,0.0,0.1632500942298617,0.7469294539696609,0.9657049859675747,0.8426858060151237
2022-04-16,ADA,0.581590641977715,0.0,0.0,0.9819359366792572,0.8135231330398307,0.3055294941442234,0.8027840165210411,0.19721598347895886,0.0,0.0,0.0,0.15576685900525158,0.7253491303208482,0.9555245975369814,0.8607546918305193
2022-04-17,ADA,0.26639043111809285,0.0,0.0,0.9815070594124204,0.8123331608411531,0.30446047909397245,0.7988625603574577,0.20113743964254224,0.0,0.0,0.0,0.12746379473705857,0.7287520535856625,0.9571992333900214,0.8579812308775228
2022-04-18,ADA,0.0,0.0,0.3346561878146235,0.9818339552745422,0.8132391636126435,0.3052739909748662,0.7949583414194544,0.20504165858054563,0.0,0.0,0.0,0.19378436760204085,0.7233546250213173,0.9545312660852239,0.8623672948318337
2022-04-19,ADA,0.0,0.9699334642409153,0.009615470533957256,0.9792765548787339,0.8063126309188312,0.2991180310506965,0.791071208833434,0.20892879116656604,0.0,0.0,0.0,0.3296731393463129,0.7233546250213173,0.9545312660852239,0.8623672948318337
2022-04-20,ADA,0.5747089526180381,0.0,0.0,0.9757422294200324,0.7972721955282677,0.29129540561286527,0.7872010136980158,0.21279898630198418,0.0,0.0,0.0,0.0854308090427405,0.7239663159820486,0.9548368323343922,0.8618737442448993
2022-04-21,ADA,0.3506500425621749,0.0,0.0,0.9742149542234412,0.7935269115910281,0.2881218692436045,0.7833476090498106,0.21665239095018937,0.0,0.49637637950852437,0.0,0.0,0.7365087121716303,0.9609203702845518,0.8515541837665587
2022-04-22,ADA,0.8151918352279851,0.0,0.0,0.9733398858319005,0.7914199066731806,0.2863532603519183,0.7795108498299329,0.22048915017006707,0.0,0.9144815224936947,0.0,0.0,0.7562116717385768,0.9697538088358308,0.834555353874571
2022-04-23,ADA,0.9207481458937987,0.0,0.0,0.9749756634740034,0.7953812440690916,0.2896883198526811,0.7756905928512385,0.22430940714876146,0.0,0.8742669263472084,0.0,0.0,0.8220638048922944,0.9920600096866659,0.7699995501063126
2022-04-24,ADA,0.4511691558636835,0.0,0.0,0.975907468055634,0.7976828403774971,0.29164571193335737,0.7718866967662555,0.2281133032337444,0.0,0.8023418364273253,0.0,0.0,0.8648127510403674,0.9992306284162576,0.7203072659344494
2022-04-25,ADA,0.6465310305804701,0.0,0.0,0.9877565396212105,0.8309963661601928,0.32175479978252874,0.7680990220358096,0.2319009779641904,0.0,0.989568812366258,0.0,0.0,0.881244158647846,0.9999951910686918,0.6990736147405052
2022-04-26,ADA,0.0,0.0,0.0,0.9924361789231562,0.8477493577062967,0.3383319840965511,0.7643274308983027,0.2356725691016973,0.0,0.9594514665505559,0.0,0.0,0.8658783969439067,0.9993177800053538,0.7189706197518813
2022-04-27,ADA,0.3702279554543724,0.0,0.0,0.9959261983717808,0.8634516482167772,0.3549163515271838,0.7605717873396546,0.23942821266034542,0.0,0.9218579795653139,0.0,0.0,0.9417849903086434,0.9883055375171028,0.6049218114183502
2022-04-28,ADA,0.841348015755671,0.0,0.0,0.9986251465543766,0.8807354001089023,0.3745466124465791,0.756831957063866,0.243168042936134,0.0,0.927113810227817,0.0,0.0,0.9365139698025425,0.9905857357086382,0.6145304041833096
2022-04-29,ADA,0.24016331324878012,0.0,0.0,0.9990941820021966,0.8850897955325062,0.3797517031016339,0.7531078074642061,0.24689219253579386,0.0,0.9220177284163059,0.0,0.0,0.9365139698025425,0.9905857357086382,0.6145304041833096
2022-04-30,ADA,0.0,0.0,0.0,0.9992876899643641,0.8871907977289777,0.3823040751550122,0.749399207594999,0.250600792405001,0.0,0.9608974314964864,0.0,0.0,0.9365139698025425,0.9905857357086382,0.6145304041833096
2022-05-01,ADA,0.28385980292353646,0.0,0.0,0.9989782213002488,0.8839310461473529,0.37835555347824307,0.7457060281439948,0.25429397185600516,0.0,0.944147514491993,0.0,0.0,0.9319800661914848,0.9922944378112959,0.6225090866964957
2022-05-02,ADA,0.0,0.0,0.0,0.9989182260620463,0.8833555973783233,0.3776652104754601,0.7420281414053169,0.2579718585946831,0.0,0.9510124348481993,0.0,0.0,0.9084172832540547,0.9981145654801808,0.660544089851401
2022-05-03,ADA,0.9521039783513395,0.0,0.0,0.9985002741574496,0.879698452019294,0.37332344332511214,0.7383654212529659,0.2616345787470341,0.0,0.8928540938769306,0.0,0.0,0.9150021812143416,0.9969441447081985,0.6504224686662234
2022-05-04,ADA,0.0,0.0,0.9171111389671891,0.999322715313467,0.8875986022373433,0.38280266385936235,0.7347177431148615,0.26528225688513846,0.0,0.9252869038350049,0.0,0.0,0.9133450874371803,0.9972688142179235,0.6530029271993685
2022-05-05,ADA,0.9734764632733296,0.0,0.0,0.9991685650593334,0.9191069771937488,0.42498095940126973,0.731084983947427,0.26891501605257295,0.0,0.7201853056626447,0.0,0.0,0.8842544944829256,0.9999930546314295,0.6950298897630797
2022-05-06,ADA,0.3873990284589669,0.0,0.0,0.9925534939235826,0.9472370376954062,0.4712156972036314,0.7274670222106808,0.2725329777893192,0.0,0.7991383235381017,0.0,0.0,0.8842544944829256,0.9999930546314295,0.6950298897630797
2022-05-07,ADA,0.0,0.523611265848092,0.1523521656319448,0.9800789336900937,0.9690112271198842,0.5171615844003882,0.7238637378438353,0.2761362621561647,0.0,0.8228430363448406,0.0,0.0,0.9795913047219986,0.9569515829159405,0.518626413687758
2022-05-08,ADA,0.9834822156478157,0.0,0.0,0.9644769843101209,0.9834728961516174,0.558084479127929,0.7202750122413968,0.27972498775860327,0.0,0.8466232005588777,0.0,0.0,0.9766733992313016,0.9608926938562496,0.5270777544632204
2022-05-09,ADA,0.0,0.0,0.0,0.9078888063674173,0.9999291567718807,0.6613414762738025,0.7167007282297349,0.2832992717702652,0.0,0.9782135403125578,0.0,0.0,0.9766733992313016,0.9608926938562496,0.5270777544632204
2022-05-10,ADA,0.0,0.0,0.0,0.8366847865507298,0.9894492976798197,0.753804811617875,0.7131407700441271,0.2868592299558729,0.0,0.89301610595425,0.0,0.0,0.9843367633678048,0.9494666630549038,0.503595777530333
2022-05-11,ADA,0.0,0.0,0.0,0.7160146205719263,0.9352653875787973,0.8682200061076603,0.7095950233062636,0.2904049766937364,0.0,0.8746355930465118,0.0,0.0,0.9824383544733033,0.952645247086853,0.5098296602076553
2022-05-12,ADA,0.0,0.0,0.0,0.5966737222547077,0.8526049407283496,0.9461441337117908,0.7060633750021945,0.29393662499780543,0.0,0.9305083642053061,0.0,0.0,0.9978133698557523,0.8520409998922236,0.3673836643185146
2022-05-13,ADA,0.0,0.0,0.0,0.45583385264616,0.7250029145054415,0.9954499357054446,0.7025457134607185,0.2974542865392816,0.0,0.9701467385589239,0.0,0.0,0.9926778842640821,0.8246465927224702,0.3393251163501366
2022-05-14,ADA,0.0,0.0,0.0,0.34543097250993604,0.6025696921203295,0.9940711299929056,0.6990419283321923,0.3009580716678078,0.0,0.8753295304595712,0.0,0.0,0.9891000184058846,0.8107362648805879,0.3260894326414082
2022-05-15,ADA,0.0,0.0,0.0,0.24404590119642453,0.4704854518496367,0.9468422619484529,0.6955519105677616,0.3044480894322384,0.0,0.7445371667101085,0.0,0.0,0.9783830802383771,0.7778697990537566,0.29707146866672707
2022-05-16,ADA,0.8200491606782672,0.0,0.0,0.17065255962588852,0.3602437533567132,0.8682791445024707,0.6920755523989951,0.30792444760100485,0.0,0.8487269334247555,0.0,0.0,0.9671424857340577,0.7501719639398512,0.2747159333326649
2022-05-17,ADA,0.7250472929930941,0.0,0.0,0.12016334836374301,0.2749035382199226,0.7774302583472253,0.6886127473179182,0.3113872526820818,0.0,0.8792435989123631,0.0,0.0,0.9816553842328044,0.7869857730700432,0.30482857052413675
2022-05-18,ADA,0.351077057682962,0.0,0.0,0.09562974313620824,0.22971975750788273,0.7158333124648822,0.6851633900574329,0.3148366099425671,0.0,0.9900083540112588,0.0,0.0,0.9850393928577206,0.7971535987866477,0.3137368552698332
2022-05-19,ADA,0.0,0.0,0.21486770922246537,0.07826377686634245,0.19585366716418243,0.6619985762394407,0.6817273765721139,0.3182726234278861,0.0,0.9600411199298365,0.0,0.0,0.9811492607048329,0.785534500790979,0.3035794530192526
2022-05-20,ADA,0.3430044971840594,0.0008470049692660225,0.0,0.06530514819690211,0.16934544905867266,0.6143537425414718,0.6783046040193799,0.32169539598062014,0.0,0.9576404828432833,0.0,0.0,0.9811492607048329,0.785534500790979,0.3035794530192526
2022-05-21,ADA,0.20544329986395884,0.401555110637741,0.0,0.05400310483642815,0.14518696958922533,0.5659064311635865,0.6748949707410233,0.32510502925897666,0.0,0.9556773178659786,0.0,0.0,0.9811492607048329,0.785534500790979,0.3035794530192526
2022-05-22,ADA,0.5107284128651147,0.0,0.0,0.04306796924056282,0.12069368171122104,0.510883092299621,0.6714983762450943,0.32850162375490566,0.0,0.9718554269886778,0.0,0.0,0.9818779151542023,0.787629087247191,0.3053840267178486
2022-05-23,ADA,0.7674915305427071,0.0,0.0,0.039264732158692445,0.11186884540344558,0.4893395462596692,0.668114721188125,0.331885278811875,0.0,0.9646133196131746,0.0,0.0,0.9858756205832976,0.7998095426035379,0.31611040172384164
2022-05-24,ADA,0.4749261152325085,0.0,0.0,0.03624403080627688,0.10473080712515132,0.4711539202972394,0.6647439073577016,0.3352560926422984,0.0,0.9540551637236113,0.0,0.0,0.9878753097023243,0.806443467674939,0.3221269957576514
2022-05-25,ADA,0.0,0.013796589347023333,0.3153941615224685,0.036338522830743056,0.10495592812924372,0.4717384422907265,0.6613858376553535,0.3386141623446465,0.0,0.9632962185202005,0.0,0.0,0.9878753097023243,0.806443467674939,0.3221269957576514
2022-05-26,ADA,0.38970205963789667,0.0,0.0,0.03686903957418871,0.1062176040888993,0.47500084363680395,0.6580404160797743,0.3419595839202258,0.0,0.9766053091443809,0.0,0.0,0.9811634213640855,0.7855748852458656,0.30361413834413076
2022-05-27,ADA,0.18114339290487594,0.0,0.0,0.037796138698097614,0.10841341102037833,0.4806247467889473,0.6547075477103528,0.3452924522896472,0.0,0.9870574451210606,0.0,0.0,0.9652846998505809,0.7459917660469874,0.27148881828181787
2022-05-28,ADA,0.09298410808122251,0.0,0.0,0.038909967802812834,0.11103664970286826,0.48725556002939036,0.6513871386910133,0.3486128613089867,0.0,0.9847184659708906,0.0,0.0,0.9594728052164678,0.7334578256206167,0.2620259146422699
